Bedroom,Bathroom,Property Size,Latitude,Longitude,Parking Lot,Facility_Barbeque area,Facility_Club house,Facility_Gymnasium,Facility_Jogging Track,Facility_Lift,Facility_Minimart,Facility_Multipurpose hall,Facility_Parking,Facility_Playground,Facility_Sauna,Facility_Security,Facility_Squash Court,Facility_Swimming Pool,Facility_Tennis Court,price
2,2,852,3.1071392,101.6785634,2,1,0,1,0,1,0,0,1,1,1,1,0,1,0,660000
3,2,1065,3.0340649,101.7055684,2,0,0,1,1,1,1,0,1,1,1,1,0,1,0,394000
3,1,600,3.2377898,101.6813599,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,155000
3,2,650,3.0342324,101.6170345,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,128000
3,2,720,3.0342324,101.6170345,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,215000
3,1,540,3.0342324,101.6170345,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,145000
4,2,1331,3.1975774,101.7139655,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,380000
3,2,800,3.1656724,101.735074,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,260000
3,2,700,5.4686686,100.2783191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355000
3,2,1100,5.3207108,100.2681554,4,1,0,1,1,1,0,1,1,1,0,1,0,1,0,630000
3,2,750,5.4063559,100.2827321,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,330000
6,5,2600,5.3925525,100.2967659,2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1500000
3,2,1300,5.2948137,100.2595968,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,528000
3,2,700,5.4509926,100.3056236,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,350000
3,2,850,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,430000
3,2,680,5.3683584,100.3099939,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,345000
3,2,700,5.3925525,100.2967659,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,320000
2,2,776,5.3207108,100.2681554,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,450000
4,3,1500,5.3683584,100.3099939,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,780000
3,2,1200,5.3207108,100.2681554,2,0,0,1,1,0,0,0,1,1,0,1,0,1,0,550000
3,2,1055,2.9948437,101.7896595,2,0,0,0,1,1,1,0,1,0,0,1,0,0,0,280000
4,2,1000,5.4063559,100.2827321,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,360000
6,7,4177,3.073076,101.7626851,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000
3,2,893,5.4509926,100.3056236,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,344000
3,2,700,5.4063559,100.2827321,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,270000
3,2,915,3.051487,101.5823339,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,420000
3,2,700,5.4063559,100.2827321,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,380000
3,2,818,3.073076,101.7626851,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,230000
3,2,936,3.073076,101.7626851,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,255000
3,2,840,3.1505141,101.7600712,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,200000
3,2,1651,1.5597561,110.345397,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,858520
3,2,800,5.2948137,100.2595968,2,0,0,1,1,0,1,0,1,1,1,1,0,0,0,385000
3,2,982,3.1941339,101.6272283,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,390000
3,2,995,3.1864418,101.6641964,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,358000
2,2,1000,3.2026423,101.6372464,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,390000
2,2,1191,1.4581986,103.7649059,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,420000
2,1,500,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,185000
1,1,635,3.1863832,101.6318156,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,680000
3,3,1124,3.0739429,101.5185278,2,0,0,1,0,0,0,1,1,1,0,1,0,1,0,500000
3,2,14500,5.3683584,100.3099939,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,625000
3,2,1214,1.4581986,103.7649059,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,520000
3,2,791,2.9948437,101.7896595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000
3,2,850,5.3383289,100.3023774,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,420000
3,2,1100,5.4686686,100.2783191,2,1,0,1,1,0,0,0,1,1,0,1,0,1,0,700000
6,4,2045,1.4994762,103.7026995,2,1,1,1,1,0,1,0,1,1,1,1,0,1,1,480000
2,3,955,3.083333,101.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000
2,2,818,1.5597561,110.345397,3,1,0,1,1,1,0,1,1,1,0,1,0,1,0,520000
2,1,600,5.3873462,100.3145585,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,220000
3,1,650,3.0988792,101.6454202,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,170000
1,1,450,3.1592469,101.7133662,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,430000
3,2,883,3.0739429,101.5185278,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,285000
3,2,944,3.0988792,101.6454202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
3,2,1250,2.9948437,101.7896595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328000
3,2,1222,3.0533462,101.6802937,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,368000
3,2,833,3.1505141,101.7600712,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,290000
4,2,1335,3.1975774,101.7139655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,395000
3,2,750,5.4063559,100.2827321,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,330000
3,2,1254,5.3873462,100.3145585,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,760000
3,2,1254,5.3873462,100.3145585,2,1,0,1,0,0,0,1,0,1,1,1,0,1,0,825000
3,2,1000,5.4063559,100.2827321,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,410000
1,1,592,3.4236788,101.7934008,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,430000
3,2,789,3.3194747,101.5748537,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,160000
3,2,1259,2.9948437,101.7896595,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,425000
4,3,1357,3.1505141,101.7600712,2,0,0,1,0,0,1,0,1,1,0,1,1,1,0,590000
3,2,760,3.2342055,101.4258355,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,193000
5,4,2293,3.0342324,101.6170345,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,547000
1,1,541,3.7985637,103.32199,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,400000
3,2,1011,2.9948437,101.7896595,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,310000
3,2,700,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,275000
2,2,700,5.4063559,100.2827321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255000
3,2,800,5.4686686,100.2783191,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,380000
3,2,700,5.3683584,100.3099939,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,295000
3,2,900,5.3683584,100.3099939,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,500000
3,2,850,5.4686686,100.2783191,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,360000
2,1,550,1.4581986,103.7649059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159000
3,2,770,1.4861927,103.68005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000
3,2,850,3.0739429,101.5185278,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,295000
3,2,887,5.4063559,100.2827321,2,0,0,1,0,1,1,0,1,1,1,1,1,1,1,480000
4,2,1055,3.1129733,101.6667294,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,425000
3,2,950,1.4494162,103.5872736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288000
3,2,1065,3.20624405,101.5799923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000
4,2,1050,3.2057139,101.731852,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,390000
3,2,800,3.1482687,101.7380746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240000
3,2,1152,3.0638445,101.7084244,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,495000
3,2,915,3.15025555,101.7602101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000
3,2,850,5.4686686,100.2783191,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,355000
3,2,850,5.4686686,100.2783191,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,360000
3,2,1946,5.3517141,100.3083211,3,1,0,1,1,1,1,1,1,1,1,1,0,1,0,900000
3,3,1200,3.178568,101.6954658,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,531000
3,3,1200,3.178568,101.6954658,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,532000
3,2,650,5.3873462,100.3145585,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,250000
3,2,700,5.3873462,100.3145585,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,260000
3,2,939,5.4063559,100.2827321,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,498000
3,2,810,5.4686686,100.2783191,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,410000
3,3,1200,3.178568,101.6954658,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,530500
3,2,850,3.15025555,101.7602101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000
2,2,800,3.0638445,101.7084244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405000
3,2,1270,3.1975774,101.7139655,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,330000
3,2,650,2.9948437,101.7896595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000
3,2,1300,3.0640269,101.6498472,2,0,0,1,1,0,0,0,0,1,0,1,0,1,0,750000
3,2,650,3.0465995,101.5892022,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,195000
4,3,1600,3.18934865,101.6811497,2,1,0,1,1,0,0,1,0,1,1,1,0,1,0,890000
1,1,476,1.4581986,103.7649059,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,230000
3,2,1180,1.4581986,103.7649059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000
3,2,571,1.6666667,103.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85000
4,4,2874,3.1013058,101.6767878,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1700000
2,1,650,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,468000
2,1,600,5.3683584,100.3099939,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,480000
3,2,650,5.3873462,100.3145585,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,250000
3,2,650,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,290000
3,2,689,3.073076,101.7626851,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,185000
3,2,990,1.4494162,103.5872736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,359000
1,1,619,3.0991919,101.7374229,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,300000
3,2,1250,5.3207108,100.2681554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000
3,2,925,3.0340649,101.7055684,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,330000
3,2,917,3.0991919,101.7374229,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,440000
3,2,814,2.8893167,101.6595715,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,188000
3,2,1052,3.073076,101.7626851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000
3,2,1050,2.941765,101.8205497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,275000
3,2,850,3.0340649,101.7055684,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,170000
4,3,2333,5.4063559,100.2827321,2,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1312000
3,2,1000,5.3207108,100.2681554,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570000
3,2,1100,5.3207108,100.2681554,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,580000
3,2,750,5.2948137,100.2595968,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,340000
3,4,1636,5.4686686,100.2783191,2,0,0,1,0,1,0,0,1,1,0,1,0,1,0,2200000
3,2,1060,5.3873462,100.3145585,2,0,0,0,0,1,0,0,1,0,0,1,0,1,0,480000
3,2,800,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,378000
3,2,700,5.3873462,100.3145585,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,368000
3,2,700,5.4063559,100.2827321,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,280000
2,2,800,3.0638445,101.7084244,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,405000
3,2,1023,2.9948437,101.7896595,2,0,0,1,0,1,0,0,1,1,0,1,0,1,0,300000
3,2,1023,2.9948437,101.7896595,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000
3,2,1068,3.0342324,101.6170345,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,320000
3,2,1221,3.15025555,101.7602101,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,340000
3,2,711,3.15025555,101.7602101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000
2,2,1066,6.3700386,99.7928634,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1540000
3,2,800,3.171081,101.6659064,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,345000
3,2,800,3.171081,101.6659064,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,345000
4,3,2400,5.4509926,100.3056236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580000
4,3,2750,5.4509926,100.3056236,2,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1400000
3,2,753,3.073076,101.7626851,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,230000
3,2,700,5.4063559,100.2827321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
4,2,1250,1.4581986,103.7649059,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,400000
3,2,1600,5.4509926,100.3056236,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1050000
2,1,550,5.3387947,100.2751026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
3,2,900,5.2948137,100.2595968,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,480000
4,2,1500,5.3683584,100.3099939,2,0,0,0,0,1,1,0,1,1,1,1,0,1,0,780000
3,2,1195,5.3387947,100.2751026,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,498000
4,2,1000,3.1129733,101.6667294,2,0,0,0,0,1,1,0,1,1,0,1,0,0,0,400000
2,2,797,1.4581986,103.7649059,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,380790
1,1,295,1.4581986,103.7649059,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,240000
1,1,535,2.9338908,101.6455587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000
3,2,700,3.0991919,101.7374229,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,230000
3,2,950,2.941765,101.8205497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265000
3,2,908,3.1585208,101.7401858,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,420000
3,2,840,3.1934939,101.6127619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000
5,5,1850,3.06140365,101.6870765,3,1,0,1,0,1,1,1,1,1,1,1,0,1,0,798000
3,2,936,5.4063559,100.2827321,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,570000
3,2,826,5.3387947,100.2751026,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,428000
3,2,850,5.3873462,100.3145585,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,380000
3,2,1000,5.2948137,100.2595968,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,495000
3,2,1300,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,400000
3,2,800,5.4686686,100.2783191,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,380000
3,2,947,5.3873462,100.3145585,2,1,1,1,1,1,0,0,1,1,1,1,0,0,1,520000
4,3,1646,5.3873462,100.3145585,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,888000
3,2,938,3.073076,101.7626851,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,318000
3,1,665,5.3873462,100.3145585,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,388000
2,2,800,3.1618009,101.7353609,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,800000
2,2,769,1.5369721,103.662103,2,0,0,1,1,1,1,0,1,1,0,1,0,1,0,380000
3,2,850,2.7188588,101.9405032,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,165000
3,2,850,3.178568,101.6954658,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,430000
3,2,650,3.376064,101.6144393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65000
3,2,750,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,319000
3,3,1450,5.2948137,100.2595968,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,800000
4,3,1450,5.2948137,100.2595968,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,700000
3,3,1650,5.2948137,100.2595968,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,750000
3,3,1450,5.2948137,100.2595968,2,1,0,1,0,0,0,1,1,1,1,1,0,1,0,750000
4,3,1646,5.3873462,100.3145585,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,880000
3,2,1038,1.5369721,103.662103,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,420000
3,2,1313,3.0739429,101.5185278,4,0,0,1,0,1,1,0,1,1,0,1,1,1,0,565000
3,2,700,5.3683584,100.3099939,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,360000
4,3,1650,5.2948137,100.2595968,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,750000
3,2,1313,3.0739429,101.5185278,4,0,0,1,0,1,1,0,1,1,0,1,1,1,0,565000
4,3,1650,5.2948137,100.2595968,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,750000
3,2,700,5.3683584,100.3099939,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,360000
2,1,500,5.3873462,100.3145585,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,185000
3,2,700,5.2948137,100.2595968,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,330000
3,2,1100,5.3873462,100.3145585,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,640000
3,2,1000,5.3207108,100.2681554,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,380000
3,2,700,5.3873462,100.3145585,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,260000
4,2,1062,3.051487,101.5823339,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,420000
3,2,700,2.9179726,101.6840801,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,270000
3,4,1500,5.4509926,100.3056236,2,1,0,1,1,0,0,1,0,1,1,1,0,1,0,718000
3,2,974,2.8893167,101.6595715,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,230000
3,2,650,3.0991919,101.7374229,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,150000
3,2,786,2.9040583,101.7862548,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,150000
5,4,2304,5.4063559,100.2827321,3,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1680000
3,3,1130,5.2948137,100.2595968,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,600000
3,2,850,5.4686686,100.2783191,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,340000
6,5,2750,1.4581986,103.7649059,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1350000
1,1,404,5.3873462,100.3145585,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,443000
4,3,1450,5.3873462,100.3145585,2,1,0,0,1,1,0,0,1,1,1,1,0,1,0,850000
3,2,1302,5.3873462,100.3145585,2,0,0,1,1,1,1,0,1,1,1,1,1,1,0,800000
3,3,1313,5.3683584,100.3099939,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,919000
3,2,1250,3.1030637,101.6850208,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,453000
4,3,1507,3.178568,101.6954658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395000
3,2,1170,3.083333,101.416667,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,360000
4,4,2200,5.2948137,100.2595968,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1050000
3,2,1180,5.3207108,100.2681554,2,0,0,1,1,0,0,0,1,1,0,1,0,1,0,580000
3,2,1097,1.4865019,103.8854334,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,380000
3,3,1598,5.3207108,100.2681554,2,1,0,1,1,1,0,1,1,1,0,1,0,1,0,610000
3,2,906,1.4581986,103.7649059,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,240000
3,2,1275,5.3207108,100.2681554,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,588000
3,2,1085,2.9948437,101.7896595,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,318000
3,2,1250,2.9948437,101.7896595,2,0,0,1,1,1,0,1,1,1,0,1,0,1,0,520000
3,2,900,5.3207108,100.2681554,2,1,0,1,0,1,1,1,1,1,1,1,0,1,0,520000
3,2,1182,5.3207108,100.2681554,2,1,0,1,0,1,1,1,1,1,1,1,0,1,0,490000
3,2,1295,5.2948137,100.2595968,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,525000
3,2,1000,5.4509926,100.3056236,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,500000
3,2,1250,2.9948437,101.7896595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470000
2,2,810,1.4581986,103.7649059,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,298000
3,2,1304,5.2948137,100.2595968,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,538000
5,4,2729,5.3207108,100.2681554,3,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1050000
3,2,1219,5.3387947,100.2751026,2,1,0,1,1,1,0,0,1,1,1,1,0,1,0,815000
3,3,1598,5.3207108,100.2681554,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,700000
3,2,750,5.4063559,100.2827321,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,235000
3,2,890,5.4063559,100.2827321,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,390000
8,3,1905,2.9948437,101.7896595,2,1,1,1,1,0,1,0,1,1,1,1,0,1,1,750000
4,3,1488,2.9948437,101.7896595,2,1,0,1,0,0,1,0,1,1,0,1,0,1,0,585000
3,2,834,3.083333,101.833333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,160000
2,1,560,3.1975774,101.7139655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,149000
3,2,850,3.15025555,101.7602101,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,280000
3,2,1000,3.0739429,101.5185278,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,250000
3,2,1056,3.0841851,101.7035521,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,349999
3,2,880,3.0342324,101.6170345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000
3,2,1040,3.1975774,101.7139655,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,400000
3,2,840,3.0739429,101.5185278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000
3,3,1210,3.2537121,101.6539012,2,1,0,1,0,1,1,1,1,1,0,1,0,1,0,398000
3,2,1009,3.178568,101.6954658,2,0,0,0,1,0,1,1,0,1,0,1,0,1,0,379000
3,2,700,5.4063559,100.2827321,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,350000
3,2,1155,5.2948137,100.2595968,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,680000
1,1,517,5.3683584,100.3099939,2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,730000
3,2,939,5.4063559,100.2827321,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,498000
3,2,850,5.4063559,100.2827321,2,1,0,1,1,1,0,0,1,1,0,1,1,1,0,380000
2,1,700,5.4686686,100.2783191,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,300000
3,2,700,5.3873462,100.3145585,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,370000
3,2,1000,5.4686686,100.2783191,2,0,0,1,0,1,1,0,1,1,1,1,0,1,1,520000
3,2,700,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,313000
3,2,1345,5.3873462,100.3145585,3,0,0,1,1,1,1,0,1,1,1,1,1,1,0,820000
3,2,1254,5.3873462,100.3145585,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,760000
4,3,1410,3.0342324,101.6170345,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,498000
4,2,1487,5.2948137,100.2595968,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,880000
3,2,950,3.0738801,101.6716058,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,380000
3,2,818,3.1585208,101.7401858,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,240000
3,2,850,3.15025555,101.7602101,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,280000
3,2,1210,3.2537121,101.6539012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000
4,2,1106,3.0340649,101.7055684,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,360000
3,3,1186,3.178568,101.6954658,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,720000
2,3,1162,3.1593097,101.7133583,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1200000
2,2,872,3.1699988,101.6521467,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,560000
3,2,1023,2.9948437,101.7896595,2,1,0,1,0,1,0,1,1,1,0,1,0,1,0,350000
3,2,650,1.5369721,103.662103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
2,2,867,3.0988792,101.6454202,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,370000
3,2,1074,3.0638445,101.7084244,2,1,0,1,1,0,0,0,1,1,1,1,1,1,0,485000
2,2,871,1.4522711,103.6144729,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,422888
3,2,710,1.4581986,103.7649059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000
3,3,1598,5.3207108,100.2681554,2,1,0,1,0,1,0,1,1,1,0,1,0,1,0,630000
3,3,1598,5.3207108,100.2681554,2,1,0,1,0,1,0,1,1,1,0,1,0,1,0,650000
2,2,776,5.3207108,100.2681554,2,0,0,1,0,1,0,0,1,0,0,1,0,1,0,440000
